uuid,first_name,last_name,born_on,bio,api_path,first_name1,last_name1,born_on1,bio1,api_path1,first_name2,last_name2,born_on2,bio2,api_path2,first_name3,last_name3,born_on3,bio3,api_path3,first_name4,last_name4,born_on4,bio4,api_path4,first_name5,last_name5,born_on5,bio5,api_path5,first_name6,last_name6,born_on6,bio6,api_path6,first_name7,last_name7,born_on7,bio7,api_path7
524fe9f73a1fea20c9bc666128c9ae39,Connie,Mester,,,https://api.crunchbase.com/v3.1/people/connie-mester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bdcf7d3f06cc1ecfc0e8c5867655378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d85adc931bfa5478d2e0994bc919a90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d85adc931bfa5478d2e0994bc919a90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee072c9cea63a0db4799cd259c5fa60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28160206e015ef3c46e0ae383227e8b,Alex,Kolodochko,,,https://api.crunchbase.com/v3.1/people/alex-kolodochko,Artem,Orlov,,,https://api.crunchbase.com/v3.1/people/artem-orlov-2,Travis,Parsons,4/17/71,,https://api.crunchbase.com/v3.1/people/travis-parsons,,,,,,,,,,,,,,,,,,,,,,,,,
e94493ed49f9abd9b7a13af1872873fc,Kelly,Sparks,,,https://api.crunchbase.com/v3.1/people/kelly-sparks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb730e3f4c7ab3f9f0fd6aa2125047d,Jason,Healy,,Jason Healy is Founder at blu eCigs.,https://api.crunchbase.com/v3.1/people/jason-healy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebd22bf55bf721345394d9ed86825e45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba4c9ab72435120c1b365f86b7c9ed19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd5ce4c35c71646935f1b3ca0bdf9066,Jewel H.,Ward,1/1/68,,https://api.crunchbase.com/v3.1/people/jewel-h--ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d36b2aec8cf288b7925fec81232f0e24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c458ac42d4df2671284991c8dcb4aa1,Robert,Rice,6/10/71,,https://api.crunchbase.com/v3.1/people/robert-rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dae6d1b4061f3aeb2af7418a7928e0d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0fd9c2ab0898de936068338ea54023d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9ba74a10bf1b089cd5d78d7af51650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f2c84aec17dd1c462b5a56211764ea9,Chad,Prosser,,,https://api.crunchbase.com/v3.1/people/chad-prosser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0add194f5d5a1bbb5c4d426bca3e8f66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab6ca14c29dc40fb3e69cbdb1bd7c3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d820104cb4b691e620958f133373aa8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30d950bbda0024ce82fdbfc60bd05b89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86a0bc48e9b9987735526a97f013fd7e,Charles,Abbott,,"Charles Abbott joined Greenleaf Power in 2011 as the Senior Vice President of Operations and Construction. In his current role of Chief Operating Officer, Charles oversees the day-to-day operations of our facilities and constantly evaluates technologies to improve their performance.Prior to joining Greenleaf Power, Charles cofounded Fairlead Advisors LLC, which provided strategic, commercial, valuation and technical expertise to private equity clients.Charles was also the Chief Operating Officer of the Trigen companies from 2005 to 2008. In that capacity, he was responsible for the execution of the business plan including day-to-day management and internal growth of the business. He also served in various capacities for the Trigen Companies since 1993 from Vice President District Energy Assets to Manager of Operations in Philadelphia.Charles also served as Plant Director for Orlando Utilities Commissionâ€™s Indian River Plant and as a field service engineer for Foster Wheeler.Charles Abbott received a Bachelor of Science degree in Engineering from the University of Vermont and a Masterâ€™s degree in Business Administration from the University of Denver. He is a registered professional engineer in Texas.",https://api.crunchbase.com/v3.1/people/charles-abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d54053c1ccaa191a47b05a065bd3180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb417fade73db064617a78f63500e8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e03fdfba0d0d0fdf9776e2e85d8b66fd,David,Brady,,"Dr. David Brady is the Michael J. Fitzpatrick Endowed Professor of Photonics at Duke University, where he leads the Duke Imaging and Spectroscopy Program. Bradyâ€™s contributions to computational imaging system development include lensless white light imaging, optical projection tomography, compressive holography, reference structure tomography, coded aperture snapshot spectral imaging and coded aperture x-ray scatter imaging. He is currently the principal investigator for the DARPA AWARE Wide Field of View project, which aims to build compact streaming gigapixel scale imagers and the DARPA Knowledge Enhanced Exapixel Photography project, which focuses on code design for high pixel count spectral imagers. He is the author of Optical Imaging and Spectroscopy (Wiley-OSA, 2009) and is a Fellow of IEEE, SPIE and OSA.  David received his PhD. and Masters degrees from California Institute of Technology.",https://api.crunchbase.com/v3.1/people/david-brady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b948f885824cebaa76101bb6e0d459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ddce7c6b26b13f3c3d7a1a9c486f6ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964f04dddb6515e7c2ba5c6ed4ea6cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439aa2f19af4898372a583dc1b6438ee,Dan,Shannon,,Founder at Xprtly!,https://api.crunchbase.com/v3.1/people/dan-shannon,Faun,de Henry,,Founder at Xprtly!,https://api.crunchbase.com/v3.1/people/faun-de-henry,Alicia,Hoekstra,,Founder at Xprtly!,https://api.crunchbase.com/v3.1/people/alicia-hoekstra,,,,,,,,,,,,,,,,,,,,,,,,,
ed5b1693f2df68b9165bb3f2551e268c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad9569976f500db0beacd693b73a307d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a652e6c337730bf3833df2aac4c2d77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2059bedce4fce55145d20351a57e5f,Jordan,Shamp,3/1/81,,https://api.crunchbase.com/v3.1/people/jordan-shamp,Jeffrey,Gray,,"Experienced Digital Marketing Specialist. 8 years of experience in digital media/marketing, including media buying in SEM (PPC/SEO) display media buying, affiliate marketing, social media marketing, and email marketing. Leader in online marketing, tracking, reporting, channel integration, and campaigns that cover the entire conversion funnel from awareness and branding to education, and conversion. Focus on customer acquisition, lead generation, digital marketing channel testing, and optimization, branding and product strategy planning and execution through all digital marketing channels. ",https://api.crunchbase.com/v3.1/people/jeffrey-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c78b293dababcd666a771c74e1bd4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d3100351ba6762517f686cc45b8efdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053d44e20be977916a037ff2c1ad08db,Agie,Sundaram,,,https://api.crunchbase.com/v3.1/people/agie-sundaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86680431afde1f4a568567511dda282c,Matthew,Davis,,"Matthew Davisâ€™s career spans over two decades of five startups, three of which have been mobile-focused. As co-founder and Chief Marketing Officer of Reveal Mobile, a mobile intelligence firm that turns billions of raw data signals into location-based audience segments, Matthew has led sales, marketing, and early product development. Matthew also co-founded and led an Internet of Things group reaching more than 4,000 members, and served as Chair of the NC State Alumni Entrepreneurs organization.",https://api.crunchbase.com/v3.1/people/matthew-davis-4,Brian,Handly,,"Brian is currently the CEO of StepLeader Digital. He was previously a GM of Microsoftâ€™s Online Services division and possesses more than 20 years of technical, operational and executive management experience. Prior to his tenure at Microsoft, Brian was co-founder and CEO of Accipiter, which was acquired by aQuantive in December of 2006 followed by the acquisition of aQuantive by Microsoft in 2007. Handly has also enjoyed significant success in several other start-ups and entrepreneurial activities.",https://api.crunchbase.com/v3.1/people/brian-handly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba552899a68185b69dc9e5f039bbe9d4,Sasha,Savsunenko,,Founder at Titanovo,https://api.crunchbase.com/v3.1/people/sasha-savsunenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fa5cf0d40f4386f548beef79a9bb603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fd0b3f2d1e6277688e409319f0c4c17,Tasso von,Windheim,,,https://api.crunchbase.com/v3.1/people/tasso-von-windheim,Ankesh,Madan,,"Ankesh Madan is a first year Ph.D. candidate in Mechanical Engineering and Materials Science at Duke University. Tasso von Windheim is a first year Ph.D. candidate in Electrical and Computer Engineering. While pursuing their undergraduate education at NC State University, Ankesh and Tasso co-founded Undercover Colors, a company that hopes to help prevent drug-facilitated sexual assault through a nail polish that changes colors to detect date rape drugs in alcoholic drinks.",https://api.crunchbase.com/v3.1/people/ankesh-madan,Stephen,Gray,,,https://api.crunchbase.com/v3.1/people/stephen-gray-2,Tyler Confrey,Maloney,,,https://api.crunchbase.com/v3.1/people/tyler-confrey-maloney,,,,,,,,,,,,,,,,,,,,
438d48d746369914976ba56504a07250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d18e083d7f90352896d32b8d805be54,Jana,Barile,,,https://api.crunchbase.com/v3.1/people/jana-barile,Michelle,Harper,4/17/69,,https://api.crunchbase.com/v3.1/people/michelle-harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9633670b122c45ec11c238c0ea6b4e2a,Brad,Atkins,,,https://api.crunchbase.com/v3.1/people/brad-atkins,Greg,Straka,3/11/66,,https://api.crunchbase.com/v3.1/people/greg-straka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960bc94a8bb6fa4aabb982ae3ce6e09,Jill,Bossi,,Founder at Thrive GPO,https://api.crunchbase.com/v3.1/people/jill-bossi,Scott,Dever,,Founder at Thrive GPO,https://api.crunchbase.com/v3.1/people/scott-dever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5efeebb00fc75e3cccc74c4cd0342780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f5190c33fbbc5f9e540336f20dbf79e,Bruce,Dannenberg,,"Mr. Dannenbergâ€™s industrial career has focused on the management of the technology commercialization process and of manufacturing high technology processes and products. He has been involved in the semiconductor industry, the biotechnology industry, and the capital markets arena. He has expertise in industrial management, strategic planning, financial management, business development, industrial biotechnology, renewable chemicals, bioenergy, biofuels, synthetic biology, microbiology, limnology, genomics, and coalition & alliance building.Mr. Dannenberg holds a Masters of Science degree in Industrial Management from Clemson University, a Masters of Business Administration degree from the University of Vermont, and a Bachelors degree in Zoology from the University of Vermont. He has also attended executive management programs at the M.I.T. Sloan School of Management and the Amos Tuck School of Business at Dartmouth College. He is a former Chairman of The Financial Management Associationâ€™s (FMAâ€™s) Institutional Board of Directors and is active in the Biotechnology Industry Organization (BIO), where he is a member of BIOâ€™s Synthetic Biology Working Group, BIOâ€™s Biobased Products and Renewable Specialty Chemicals Working Group,  and The EuropaBio Synthetic Biology Task Force.",https://api.crunchbase.com/v3.1/people/bruce-dannenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1a161cf964414b6327de33bb18218a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e0b55b15c5c8959b2b906f7079231e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527bb0b83a0c7cfae70f881bd65efe16,Chris,Evans,,"Chris is an entrepreneur and philanthropist with offices in Raleigh, North Carolina. Evans served as CEO and founder of Accipiter, a leading provider of ad management solutions purchased by CMGI, Inc., and fully merged with Engage in 1998, and member of the Board of Directors for Engage (NASD: ENGA) a majority owned subsidiary of CMGI and provider of profile driven Internet marketing solutions from 1999 until 2001. In 1992, Evans founded Hotlinx, a publisher of print and online buyer's guides for software professionals, which was sold to a group of private investors in 1997. From 1985 through 1992, Evans served as the executive Vice President of DaVinci Systems, a company he co-founded.Evans currently serves on the board of directors of, Community in Schools of Wake County, NC State Engineering Department's Entrepreneurs Advisory Board, and The Entrepreneurs Philanthropic Venture Fund. He also serves as an advisor to several businesses and not-for-profit enterprises in the US and Europe. Evans is also the author of Fruit at Work â€“ Mixing Christian Virtues with Business published in 2Q 2012 by Lanphier Press.Evans many accolades include the 1999 Ernst & Young ""Master Entrepreneur"" award; Business Leader Magazine's ""Entrepreneur of the Year"" in 1998, the 1998 North Carolina Council for Entrepreneurial Development ""Entrepreneurial Excellence Award"", and was named one of Advertising Age's Digital Media Masters.",https://api.crunchbase.com/v3.1/people/chris-evans-4,Brian,Handly,,"Brian is currently the CEO of StepLeader Digital. He was previously a GM of Microsoftâ€™s Online Services division and possesses more than 20 years of technical, operational and executive management experience. Prior to his tenure at Microsoft, Brian was co-founder and CEO of Accipiter, which was acquired by aQuantive in December of 2006 followed by the acquisition of aQuantive by Microsoft in 2007. Handly has also enjoyed significant success in several other start-ups and entrepreneurial activities.",https://api.crunchbase.com/v3.1/people/brian-handly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772b1ec78ddc6b378511d32de4310e62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd5f64527f685300e7dbd3c7d21643f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7d0246b7b7f216c2816e92c1261dc7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284cc69a3c777c90331ae0ef2842875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503ea947ab581a067dcdf5de21e65148,Barb,Royal,,,https://api.crunchbase.com/v3.1/people/barb-royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937649aff5fbf5b9256904ec1b92c612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f3f03c1fc13f3fea9bf2e448c81d97a,Bill,Catchings,,,https://api.crunchbase.com/v3.1/people/bill-catchings,Mark L.,Van Name,,,https://api.crunchbase.com/v3.1/people/mark-l-van-name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47d3d42bcc61a23ba2a501b07fcb7709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59d7e1a0a216acb733897971ea89f82a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48db5bd8439be0598098eeed9e0cbe1a,John,Romano,,"John is an award-winning interaction designer and an ardent cultural observer. His fascination: the mass adoption of digital communication tools and the change they are having on the way we interact with each other and the way we view ourselves. When he isn't contemplating on how to achieve immortality, he is either designing interactive projects at Capstrat in Raleigh, building stuff in the garage with his boy, or wandering off the beaten path on a motorcycle. ",https://api.crunchbase.com/v3.1/people/john-romano,Evan,Carroll,,"Evan Carroll is an author, speaker and UX strategist who works to make digital experiences more personal, more emotional and more effective. A leader in the developing digital legacy and personal archiving arena, Evan is author and co-founder at The Digital Beyond and co-author of the book, Your Digital Afterlife: When Facebook, Flickr and Twitter Are Your Estate, What's Your Legacy?. Evan has appeared in numerous media outlets including The New York Times, NPRâ€™s Fresh Air, Obit magazine, NPRâ€™s Here and Now, Fox News, CNN and The Atlantic. A frequent speaker on both marketing and digital legacy, Evan has presented to audiences at SXSW Interactive (2010-2012, 2014), the Library of Congress, and the Internet Archive, among others. Evan holds BS and MS degrees in Information Science from UNC-Chapel Hillâ€™s School of Information and Library Science.",https://api.crunchbase.com/v3.1/people/evan-carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33df5a63a236a9156895e2d7391847df,David,Rose,,,https://api.crunchbase.com/v3.1/people/david-rose-6,Charles,Rinker,4/26/66,"I am simply an â€œImagineer without the ears!â€ù. I have spent my entire professional and personal life stimulating both sides of my brain to the point where I have pursued advanced degrees and career positions that exploit my self-proclaimed mastering of both artistic expression and technical know-how. My professional career has taken me from developing black-ops military tech and NASA/space borne avionics, through gaming including directing the NCAA / Madden series of games for EA Sports, then ultimately to today where I have spent 13 years with my business partners creating nuMedia Innovations and the patented technologies behind it.My educational background spans degrees and post-graduate education in electrical engineering, computer science, multimedia technologies, advanced 3D animation and digital audio.	My professional experiences have only been trumped by the pure luck I enjoy in having a wonderful wife of 22 years and two incredibly talented and respectful daughters. I also indulge other passions as a general aviation pilot, a devoted fan of the genius of Walt Disney and the legacy he created, attempting to find time to enjoy the 7 musical instruments I attempt to play, and most of all enjoying the arts, dance and theater with an appreciation that only living with the three ladies in my life have brought out in me. My one and only goal is to keep doing what I'm doing in all aspects of my life with only two changes: ""Do it bigger"" and ""Do it better""!",https://api.crunchbase.com/v3.1/people/chuck-rinker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947a8bcaf81a3ff54d354700164fb980,Erik J.,Heels,6/6/66,"Erik Heels grew up in Cape Elizabeth, Maine, where he enjoyed pick-up baseball, basketball, football, and ice hockey.  He graduated from MIT, served on active duty in the USAF, and then graduated from law school, writing a book that paid for law school.  He then worked for 6+ startups as a non-lawyer for 6+ years, including a 4-year stint with Verio, which was sold to NTT for $6 billion in 2000.  In his spare time, Erik enjoys baseball, blogging, building (backyard ice hockey rinks, igloo, startups, treehouses), and seeking the perfect Hammond B-3 sound on his keyboard.",https://api.crunchbase.com/v3.1/people/erik-j-heels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca638763b89aed5c8688e32fe08247d6,Brian,Chappell,,"Marketing online is nothing new to Brian. From his first custom website build in 1999, to his most recent management of clientsâ€™ web portfolios, Brian enthusiastically delivers the highest caliber of success for every endeavor. He is driven to know the latest techniques and strategies and to watch those strategies payout successfully. Nothing engages Brian more than the opportunity to learn and interact with the next big thing online.Brianâ€™s expertise is often showcased in the public arena. He is a frequent, invited speaker at high level industry conferences including PubCon, BlueGlass, SearchExchange and PRSA. In addition to his speaking engagements, Brian has managed and created content that has been cited on NYTimes, BBC, Reddit, Fark, Mashable, and ReadWriteWeb to name a few. Adapt Partners, the agile search consulting agency he started, is a featured company on the Moz recommended company list.Brian personally delivers success by building custom sites, implementing lead generation and SEO strategies, and refining organizational web tactics to increase revenue and ensure company growth. In addition, he has mentored and trained team members to ensure everyone who works with him has the same passion, understanding, and ability to deliver success.",https://api.crunchbase.com/v3.1/people/brian-chappell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d1f4f5cc9111ff44b17c00c053ae698,Jim,Tobin,1/1/66,"Jim Tobin founded Ignite Social Media in 2007. He wrote the books ""Social Media is a Cocktail Party"" in 2008 and ""Earn It. Don't Buy It."" in 2014.  In 2015, he co-founded the content marketing company Carusele.",https://api.crunchbase.com/v3.1/people/jim-tobin,John,Andrews,4/27/67,"Media Disruptor.Levering 20+ years of experience in consumer packaged goods marketing coupled with 8 years of ground up social media knowledge to build new media formats in the shopper marketing space.Experience includes brand marketing positions for Verbatim, Eastman Kodak Digital, Hanes Brands, Newell Rubbermaid, Implus and Walmart, all with a hands on approach to implementing innovative marketing plans with demonstrated ROI. Creator of the Walmart Elevenmoms platform and Co-Founder of Collective Bias and Carusele.Specialties: Social Shopper Marketing, Emerging Media, Shopper Marketing, Social Media, Mobile Media, Branding, Marketing, Product Development, Public Relations, Digital Media, Marketing Strategy, Dad",https://api.crunchbase.com/v3.1/people/john-andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182831977db0b4cbc1b81eeedab5d346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445df83ba2a7ab9337914d3fa32cdaf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae710fab87b9d1ce638c298bc4db4ec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3a297da148c9b0ecd95925c8822d763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3b0bd64f9dd9d9f4e994468296613de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab478ebe3771a916109dbe0b514c0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9f8b27ab043b67e06cb04d169551290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93a8364752bfea9457590e9308c52aa8,Rodney,Michael,3/15/64,,https://api.crunchbase.com/v3.1/people/rodney-michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233d2658e17da8302e1dea787261fba2,George,Campbell,,,https://api.crunchbase.com/v3.1/people/george-campbell,Luis,Caicedo,,Founder at Retailio,https://api.crunchbase.com/v3.1/people/luis-caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607582b37a3baebd770f56dd3fcb7b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a99eb02856ba57c70775669d284b97eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605faa54343ceef0714548fcabb2639e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fadd1cc569f774b8785894a78b483df5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078591c15f2ef4d86363f1fd6d5ad93c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb4e63f50a2f186c94d7a012e1fe276d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47264b94c978f0a1c902f81b6dec350f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908143be43a6b48bc37ccdb32931cbbc,Jed,Record,,"Jed is a consultant and public speaker who trains and guides corporate teams through the quickly changing landscape of emerging marketing technologies. In addition to working with clients and speaking at industry events around the country, Jed is also an adjunct professor of social media marketing at Meredith Collegeâ€™s School of Business.",https://api.crunchbase.com/v3.1/people/jed-record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62530e4a00b47ee1c702b0b8745e7977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4e322ed79da176be8cd0ac65a52936f,Jazmin,"Truesdale, MBA., CPT.",12/6/87,"Jazmin Truesdale is the CEO of Mino Enterprises which comprises of Aza, Jazmin Fitness, Jazmin Angels & Consulting, and many other companies.  Despite her young age she is fast becoming the arsenal that every company now wants for success and growth.  She is a nerd at heart and loves science fiction, comic books, action movies, and the like.  It was her passion for female superheroes that lead her to create Aza Entertainment.",https://api.crunchbase.com/v3.1/people/jazmin-truesdale-mba-cpt-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e7bc935d5cd6af247d7bb1f70be354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896a1e8b24efa07daa6145846c70b47f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbf9f2d668015237a590ce9680c36ef,Marius,Klausen,,"CPO & Co-founder at AIRTAME",https://api.crunchbase.com/v3.1/people/marius-klausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c40592ddedd247b989ab4a03388dc57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572942b5491e205f8989b838fa9b7d8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a944a9ab4a4ccb59089e66daed1dec2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a65f545fbe677eeca198ca68b4cd3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d3f5a08168ae4ba9b3d2f7ba49a12c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8375a975f916079ff85140cfe860da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c933486eda9deb815f6e2415bea16d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934c869bc8fb28ba9d59e37fe948375f,Laura,Bell Greeno,,,https://api.crunchbase.com/v3.1/people/laura-bell-greeno,Kevin,Loomis,,,https://api.crunchbase.com/v3.1/people/kevin-loomis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf90d39cb1790d8d3d4d57de1ee5198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61895f82ddf8f1ed1049c21e26f77a4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43ea279bcd13d6223fbe6521195b6b94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5beb302082a697ef304ee4770cea926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaa94521eb041a226482c5d05d5dfe54,Allen,Wyke,10/23/72,"Media, eCommerce, Ad Tech and Digital Operations Executive, Coach and Advisor.",https://api.crunchbase.com/v3.1/people/allen-wyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57362a3ec2a915159fa0bec07cf1474e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9240262d0397014d270bd5dbe39af3e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651c180065f78d37fb88e74896e7eba6,Ryan,Dalton,,,https://api.crunchbase.com/v3.1/people/ryan-dalton,Brandon,Hamric,,,https://api.crunchbase.com/v3.1/people/brandon-hamric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4b604d84244361bda33dbade52c936e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f12a3daa8f99900230f2d5eb2c71894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac75d82069071e0ecbe3a28856b85878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0536fc5d0474c3e8c3fde0cb2b9a6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d30dba9495aa2fd46434c5113758ae0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5851fb46cc5e3abb7d3b9499681c5d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae1bea47b1ab90b5a417cb276095b476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9623b8510a05bc8dd35a7b029c340dd,Lanford,Holloway,,,https://api.crunchbase.com/v3.1/people/lanford-holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be64904441965712e3a64b1cb4f882d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba056ae90d61e5d32f3cb8d3f24fb17b,Jeremy,Lewallen,,,https://api.crunchbase.com/v3.1/people/jeremy-lewallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
